index,filename,path,slope,observed_slope,residual_variance,n,sigma,version,trend_category,size_category,dot_size_px,out_of_bounds_retries,sign_mismatch_retries,range_reject_retries,x_values,y_values
126,stim_0126.png,stim_0126.png,-0.1051,-0.091532,0.025385,22,0.15,6,Trend_Down,Big,11,0,1,1,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.633857,0.505696,0.862202,0.271015,0.411166,0.500550,0.479481,0.366735,0.760768,0.562919,0.130540,0.448691,0.726538,0.586878,0.564357,0.481297,0.406789,0.578673,0.390464,0.439615,0.310195,0.581574"
127,stim_0127.png,stim_0127.png,-0.1051,-0.09294,0.021868,22,0.15,7,Trend_Down,Big,11,0,2,9,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.583504,0.467025,0.504936,0.624581,0.757792,0.565052,0.339112,0.529095,0.605993,0.371815,0.384280,0.444458,0.463934,0.683231,0.264076,0.381113,0.273445,0.881603,0.547290,0.350523,0.546969,0.430173"
128,stim_0128.png,stim_0128.png,-0.0699,-0.074618,0.011427,8,0.15,0,Trend_Down,Small,11,0,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.496230,0.397329,0.759881,0.424386,0.532208,0.533065,0.430423,0.426478"
129,stim_0129.png,stim_0129.png,-0.0699,-0.068789,0.017921,8,0.15,1,Trend_Down,Small,11,0,7,12,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.584564,0.342285,0.662748,0.554887,0.518233,0.470126,0.238832,0.628324"
130,stim_0130.png,stim_0130.png,-0.0699,-0.084969,0.012013,8,0.15,2,Trend_Down,Small,11,0,7,4,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.655193,0.417520,0.443931,0.509093,0.533010,0.442696,0.677888,0.320668"
131,stim_0131.png,stim_0131.png,-0.0699,-0.053108,0.012438,8,0.15,3,Trend_Down,Small,11,0,5,7,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.619792,0.585478,0.384901,0.534261,0.411406,0.391261,0.388951,0.683951"
132,stim_0132.png,stim_0132.png,-0.0699,-0.068327,0.016377,8,0.15,4,Trend_Down,Small,11,0,1,7,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.449519,0.630470,0.601567,0.459111,0.256259,0.636098,0.595256,0.371720"
133,stim_0133.png,stim_0133.png,-0.0699,-0.084891,0.027453,8,0.15,5,Trend_Down,Small,11,0,4,14,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.463855,0.760367,0.302654,0.705812,0.412226,0.261615,0.603730,0.489741"
134,stim_0134.png,stim_0134.png,-0.0699,-0.077814,0.03159,8,0.15,6,Trend_Down,Small,11,0,3,11,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.682276,0.590048,0.499093,0.265825,0.198921,0.762948,0.469245,0.531646"
135,stim_0135.png,stim_0135.png,-0.0699,-0.069851,0.015303,8,0.15,7,Trend_Down,Small,11,0,3,1,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.547412,0.420508,0.500498,0.435732,0.780701,0.476927,0.522795,0.315426"
136,stim_0136.png,stim_0136.png,-0.0699,-0.070707,0.016039,10,0.15,0,Trend_Down,Small,11,0,16,25,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.429183,0.489980,0.491431,0.630425,0.676062,0.313015,0.643559,0.519850,0.540351,0.266144"
137,stim_0137.png,stim_0137.png,-0.0699,-0.085974,0.01048,10,0.15,1,Trend_Down,Small,11,0,16,31,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.531137,0.622900,0.396710,0.469759,0.709479,0.431631,0.339018,0.559438,0.519290,0.420639"
138,stim_0138.png,stim_0138.png,-0.0699,-0.066098,0.016709,10,0.15,2,Trend_Down,Small,11,0,1,2,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.508185,0.454141,0.666899,0.374131,0.494431,0.795656,0.357078,0.437373,0.385275,0.526832"
139,stim_0139.png,stim_0139.png,-0.0699,-0.087395,0.014483,10,0.15,3,Trend_Down,Small,11,0,1,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.616813,0.587721,0.365487,0.650340,0.519572,0.288345,0.386448,0.639948,0.397096,0.548229"
140,stim_0140.png,stim_0140.png,-0.0699,-0.064883,0.026953,10,0.15,4,Trend_Down,Small,11,0,3,6,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.712647,0.244454,0.775810,0.363068,0.457370,0.428116,0.397588,0.697069,0.530011,0.393867"
141,stim_0141.png,stim_0141.png,-0.0699,-0.066286,0.014722,10,0.15,5,Trend_Down,Small,11,0,2,5,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.608094,0.619922,0.260315,0.647551,0.462930,0.465314,0.551083,0.371539,0.395641,0.617609"
142,stim_0142.png,stim_0142.png,-0.0699,-0.066899,0.012002,10,0.15,6,Trend_Down,Small,11,0,15,24,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.599945,0.291099,0.581260,0.639491,0.634284,0.348259,0.478893,0.494305,0.489422,0.443041"
143,stim_0143.png,stim_0143.png,-0.0699,-0.078471,0.021053,10,0.15,7,Trend_Down,Small,11,0,3,8,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.532567,0.474210,0.704372,0.490800,0.689345,0.163751,0.355279,0.519172,0.551227,0.519278"
144,stim_0144.png,stim_0144.png,-0.0699,-0.082613,0.01617,12,0.15,0,Trend_Down,Small,11,0,3,3,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.690767,0.592131,0.653340,0.370657,0.263872,0.388342,0.586843,0.347283,0.601532,0.471184,0.461438,0.572612"
145,stim_0145.png,stim_0145.png,-0.0699,-0.070087,0.017185,12,0.15,1,Trend_Down,Small,11,0,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.456462,0.492836,0.792098,0.345853,0.359183,0.530197,0.606794,0.693574,0.366885,0.490649,0.480293,0.385175"
146,stim_0146.png,stim_0146.png,-0.0699,-0.053285,0.034269,12,0.15,2,Trend_Down,Small,11,0,0,1,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.313377,0.784726,0.712897,0.460477,0.436307,0.632077,0.108097,0.506834,0.336554,0.712541,0.449240,0.546874"
147,stim_0147.png,stim_0147.png,-0.0699,-0.083994,0.030157,12,0.15,3,Trend_Down,Small,11,0,4,9,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.335815,0.466893,0.632657,0.488138,0.394284,0.948643,0.473228,0.713334,0.372056,0.479750,0.383032,0.312171"
148,stim_0148.png,stim_0148.png,-0.0699,-0.061902,0.013328,12,0.15,4,Trend_Down,Small,11,0,8,14,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.558941,0.434442,0.581082,0.591030,0.364422,0.406138,0.689122,0.473456,0.554759,0.562639,0.237210,0.546759"
149,stim_0149.png,stim_0149.png,-0.0699,-0.063089,0.013001,12,0.15,5,Trend_Down,Small,11,0,15,23,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.586644,0.492983,0.541620,0.610844,0.473743,0.453896,0.274013,0.378033,0.719014,0.505516,0.586056,0.377638"
150,stim_0150.png,stim_0150.png,-0.0699,-0.065289,0.012126,12,0.15,6,Trend_Down,Small,11,0,1,4,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.533806,0.411896,0.524557,0.650636,0.551075,0.598352,0.508643,0.455346,0.213511,0.536130,0.406796,0.609252"
151,stim_0151.png,stim_0151.png,-0.0699,-0.062978,0.016507,12,0.15,7,Trend_Down,Small,11,0,4,8,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.815895,0.393190,0.548545,0.506392,0.248702,0.532990,0.405267,0.520987,0.496028,0.465737,0.455228,0.611037"
152,stim_0152.png,stim_0152.png,-0.0699,-0.052983,0.016879,14,0.15,0,Trend_Down,Small,11,0,2,6,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.568351,0.372496,0.436893,0.459777,0.739546,0.507471,0.470532,0.494585,0.786353,0.351467,0.486341,0.555117,0.281293,0.489779"
153,stim_0153.png,stim_0153.png,-0.0699,-0.064581,0.017379,14,0.15,1,Trend_Down,Small,11,0,6,16,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.512292,0.399179,0.656027,0.459639,0.517667,0.364223,0.639485,0.483015,0.589260,0.779934,0.276480,0.576050,0.372684,0.374063"
154,stim_0154.png,stim_0154.png,-0.0699,-0.069371,0.027213,14,0.15,2,Trend_Down,Small,11,0,2,1,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.608473,0.326102,0.506388,0.738849,0.608496,0.468067,0.401930,0.726449,0.487807,0.324247,0.143469,0.376091,0.620038,0.663594"
155,stim_0155.png,stim_0155.png,-0.0699,-0.078297,0.02197,14,0.15,3,Trend_Down,Small,11,0,5,13,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.570849,0.397249,0.835683,0.588943,0.383092,0.359754,0.418066,0.271542,0.690188,0.591820,0.568324,0.434084,0.327297,0.563110"
156,stim_0156.png,stim_0156.png,-0.0699,-0.064466,0.011573,14,0.15,4,Trend_Down,Small,11,0,5,10,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.427859,0.519406,0.610639,0.499784,0.462112,0.482747,0.660686,0.384842,0.618660,0.396279,0.699877,0.527657,0.330047,0.379404"
157,stim_0157.png,stim_0157.png,-0.0699,-0.083334,0.016639,14,0.15,5,Trend_Down,Small,11,0,6,12,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.718132,0.520429,0.456946,0.292038,0.579049,0.279303,0.593707,0.705510,0.610784,0.440104,0.543179,0.374979,0.401991,0.483850"
158,stim_0158.png,stim_0158.png,-0.0699,-0.068639,0.017642,14,0.15,6,Trend_Down,Small,11,0,1,7,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.458140,0.536044,0.321457,0.591536,0.701808,0.575255,0.605007,0.481751,0.488781,0.399517,0.654835,0.257829,0.295444,0.632595"
159,stim_0159.png,stim_0159.png,-0.0699,-0.075295,0.01866,14,0.15,7,Trend_Down,Small,11,0,9,13,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.577229,0.597731,0.414654,0.614604,0.312820,0.365161,0.772054,0.414955,0.616563,0.522652,0.346989,0.644388,0.299726,0.500474"
160,stim_0160.png,stim_0160.png,-0.0699,-0.085083,0.011227,16,0.15,0,Trend_Down,Big,11,0,2,5,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.557742,0.601996,0.604560,0.450330,0.429441,0.386915,0.419133,0.738119,0.457165,0.603131,0.354174,0.493656,0.639257,0.343463,0.431948,0.488970"
161,stim_0161.png,stim_0161.png,-0.0699,-0.064653,0.013066,16,0.15,1,Trend_Down,Big,11,0,6,7,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.528735,0.620628,0.496288,0.467774,0.496742,0.520724,0.407322,0.632357,0.508662,0.243573,0.458094,0.722592,0.659043,0.428748,0.346920,0.461797"
162,stim_0162.png,stim_0162.png,-0.0699,-0.053431,0.031941,16,0.15,2,Trend_Down,Big,11,0,0,1,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.511815,0.484202,0.613073,0.770268,0.148174,0.565114,0.724622,0.201990,0.612740,0.499799,0.653550,0.383817,0.256502,0.348898,0.565027,0.660410"
163,stim_0163.png,stim_0163.png,-0.0699,-0.076989,0.015491,16,0.15,3,Trend_Down,Big,11,0,0,1,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.462630,0.638647,0.457620,0.452852,0.618118,0.567640,0.488316,0.436382,0.587766,0.654779,0.257077,0.627823,0.415577,0.211727,0.609796,0.513250"
164,stim_0164.png,stim_0164.png,-0.0699,-0.068001,0.027392,16,0.15,4,Trend_Down,Big,11,0,1,2,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.556230,0.435509,0.296142,0.471244,0.703745,0.651927,0.714442,0.389300,0.280493,0.712083,0.669429,0.350335,0.346026,0.562406,0.643830,0.216857"
165,stim_0165.png,stim_0165.png,-0.0699,-0.077331,0.020914,16,0.15,5,Trend_Down,Big,11,0,1,4,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.636187,0.340432,0.439915,0.580407,0.493000,0.809182,0.624360,0.668892,0.246975,0.326308,0.405573,0.410548,0.574983,0.368541,0.456265,0.618432"
166,stim_0166.png,stim_0166.png,-0.0699,-0.064305,0.015419,16,0.15,6,Trend_Down,Big,11,0,0,6,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.422513,0.643011,0.640179,0.393378,0.597715,0.563963,0.623256,0.479376,0.494135,0.363305,0.188037,0.346423,0.537860,0.614773,0.608287,0.483789"
167,stim_0167.png,stim_0167.png,-0.0699,-0.082674,0.029102,16,0.15,7,Trend_Down,Big,11,0,1,12,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.664432,0.426741,0.775321,0.336171,0.709127,0.202024,0.594144,0.436445,0.485632,0.490763,0.447443,0.260187,0.469040,0.713127,0.705032,0.284371"
168,stim_0168.png,stim_0168.png,-0.0699,-0.053302,0.021441,18,0.15,0,Trend_Down,Big,11,0,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.560302,0.542483,0.601548,0.500723,0.378892,0.601415,0.715458,0.459611,0.422619,0.524615,0.453979,0.162517,0.542821,0.401146,0.278353,0.736768,0.391438,0.725313"
169,stim_0169.png,stim_0169.png,-0.0699,-0.052969,0.019251,18,0.15,1,Trend_Down,Big,11,0,4,9,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.394572,0.437843,0.489538,0.633171,0.492463,0.514879,0.586855,0.652533,0.458682,0.586349,0.447246,0.231328,0.560181,0.719893,0.648772,0.594188,0.374833,0.176674"
170,stim_0170.png,stim_0170.png,-0.0699,-0.058395,0.026661,18,0.15,2,Trend_Down,Big,11,0,0,2,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.471821,0.662201,0.707738,0.286522,0.392880,0.403235,0.410010,0.862409,0.377263,0.554185,0.463044,0.325981,0.772769,0.688461,0.328432,0.411987,0.387249,0.493815"
171,stim_0171.png,stim_0171.png,-0.0699,-0.079583,0.013885,18,0.15,3,Trend_Down,Big,11,0,1,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.641458,0.623530,0.645172,0.252161,0.379603,0.469838,0.390590,0.556313,0.733570,0.576732,0.467116,0.456937,0.381878,0.627878,0.385056,0.505699,0.431612,0.474858"
172,stim_0172.png,stim_0172.png,-0.0699,-0.059752,0.025393,18,0.15,4,Trend_Down,Big,11,0,5,8,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.401686,0.657211,0.743788,0.509208,0.744387,0.584155,0.397271,0.376116,0.294526,0.535282,0.237497,0.413940,0.220337,0.644846,0.500956,0.492870,0.506360,0.739565"
173,stim_0173.png,stim_0173.png,-0.0699,-0.080157,0.025326,18,0.15,5,Trend_Down,Big,11,0,0,1,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.518949,0.525715,0.498936,0.246268,0.496077,0.625852,0.530188,0.743020,0.761679,0.630791,0.235455,0.240714,0.608501,0.605551,0.429441,0.622799,0.405097,0.274969"
174,stim_0174.png,stim_0174.png,-0.0699,-0.058905,0.014625,18,0.15,6,Trend_Down,Big,11,0,1,3,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.419953,0.376005,0.473038,0.729306,0.488711,0.575950,0.433312,0.605524,0.509962,0.702147,0.390395,0.463084,0.494830,0.620953,0.660028,0.272552,0.430065,0.354183"
175,stim_0175.png,stim_0175.png,-0.0699,-0.060173,0.026366,18,0.15,7,Trend_Down,Big,11,0,0,2,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.793903,0.728025,0.377214,0.606001,0.292790,0.355730,0.272024,0.287001,0.603087,0.724619,0.544579,0.559463,0.465290,0.461994,0.346276,0.346472,0.690863,0.544667"
176,stim_0176.png,stim_0176.png,-0.0699,-0.064082,0.023465,20,0.15,0,Trend_Down,Big,11,0,8,5,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.656953,0.650511,0.474241,0.233267,0.404836,0.553688,0.745479,0.648303,0.320603,0.450643,0.706087,0.421826,0.582830,0.278439,0.355149,0.404910,0.333920,0.705469,0.641195,0.431653"
177,stim_0177.png,stim_0177.png,-0.0699,-0.061079,0.016962,20,0.15,1,Trend_Down,Big,11,0,2,5,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.582264,0.618483,0.409550,0.597844,0.534579,0.544745,0.474900,0.716387,0.374147,0.526178,0.551991,0.191690,0.506517,0.327341,0.424301,0.280638,0.491916,0.692022,0.506375,0.648130"
178,stim_0178.png,stim_0178.png,-0.0699,-0.070853,0.021545,20,0.15,2,Trend_Down,Big,11,0,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.384965,0.778238,0.624511,0.379037,0.326893,0.610467,0.517584,0.462468,0.445845,0.543269,0.675983,0.692701,0.526062,0.380516,0.274205,0.205802,0.613768,0.591024,0.602270,0.364391"
179,stim_0179.png,stim_0179.png,-0.0699,-0.08635,0.010235,20,0.15,3,Trend_Down,Big,11,0,2,4,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.402689,0.673034,0.487508,0.444304,0.582714,0.578013,0.477352,0.554522,0.473846,0.601174,0.476650,0.551974,0.483960,0.526059,0.325064,0.644064,0.508290,0.205320,0.556465,0.446999"
180,stim_0180.png,stim_0180.png,-0.0699,-0.065366,0.014831,20,0.15,4,Trend_Down,Big,11,0,1,4,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.677512,0.574719,0.547172,0.667210,0.491469,0.405404,0.273631,0.529066,0.249896,0.489694,0.546866,0.439616,0.661567,0.629315,0.554743,0.277897,0.448616,0.432788,0.551093,0.551727"
181,stim_0181.png,stim_0181.png,-0.0699,-0.076882,0.017516,20,0.15,5,Trend_Down,Big,11,0,5,4,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.536708,0.424232,0.397609,0.511595,0.803895,0.552804,0.342138,0.449661,0.573581,0.532553,0.499712,0.709613,0.564061,0.606183,0.281562,0.321303,0.494327,0.550591,0.599029,0.248843"
182,stim_0182.png,stim_0182.png,-0.0699,-0.062026,0.028282,20,0.15,6,Trend_Down,Big,11,0,0,1,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.478137,0.463680,0.701802,0.473920,0.404924,0.456841,0.575098,0.337716,0.491418,0.402357,0.699404,0.768444,0.474026,0.521816,0.729392,0.478546,0.137251,0.655635,0.623614,0.125978"
183,stim_0183.png,stim_0183.png,-0.0699,-0.082832,0.017952,20,0.15,7,Trend_Down,Big,11,0,10,13,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.319070,0.512719,0.594687,0.655719,0.762836,0.501296,0.483961,0.284155,0.483969,0.472302,0.659438,0.514038,0.377636,0.553213,0.524938,0.439746,0.733385,0.335646,0.532843,0.258404"
184,stim_0184.png,stim_0184.png,-0.0699,-0.076899,0.012574,22,0.15,0,Trend_Down,Big,11,0,2,6,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.504371,0.522399,0.392989,0.548730,0.600452,0.505170,0.438042,0.585564,0.558402,0.552299,0.718142,0.266187,0.654819,0.504391,0.349887,0.410055,0.479815,0.617112,0.645032,0.457024,0.296960,0.392158"
185,stim_0185.png,stim_0185.png,-0.0699,-0.071665,0.024389,22,0.15,1,Trend_Down,Big,11,0,1,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.471685,0.648336,0.607051,0.673219,0.554783,0.279185,0.047545,0.632356,0.539918,0.719180,0.579361,0.585585,0.467724,0.366192,0.523223,0.421223,0.519317,0.533523,0.291895,0.505430,0.709354,0.323916"
186,stim_0186.png,stim_0186.png,-0.0699,-0.060475,0.029726,22,0.15,2,Trend_Down,Big,11,0,1,1,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.610838,0.626418,0.632502,0.538438,0.531853,0.346311,0.589077,0.468606,0.661073,0.197231,0.337060,0.198650,0.864359,0.174177,0.625876,0.522518,0.631721,0.302569,0.477631,0.682065,0.495847,0.485179"
187,stim_0187.png,stim_0187.png,-0.0699,-0.060968,0.019126,22,0.15,3,Trend_Down,Big,11,0,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.564361,0.523712,0.395636,0.523431,0.483289,0.552851,0.798248,0.560649,0.310040,0.617650,0.494584,0.128109,0.515807,0.550040,0.623975,0.542053,0.308830,0.611109,0.594929,0.365777,0.590359,0.344563"
188,stim_0188.png,stim_0188.png,-0.0699,-0.059954,0.014076,22,0.15,4,Trend_Down,Big,11,0,4,14,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.573928,0.327528,0.492105,0.594157,0.613080,0.437016,0.636536,0.741949,0.365896,0.417344,0.404013,0.553235,0.485514,0.668751,0.486362,0.366181,0.322880,0.696616,0.367094,0.524129,0.417318,0.508367"
189,stim_0189.png,stim_0189.png,-0.0699,-0.055804,0.020004,22,0.15,5,Trend_Down,Big,11,0,4,4,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.778156,0.543674,0.359109,0.444361,0.418594,0.419940,0.326190,0.595930,0.432001,0.555502,0.693718,0.539856,0.428027,0.810045,0.501291,0.457178,0.622154,0.434086,0.219577,0.354745,0.634233,0.431635"
190,stim_0190.png,stim_0190.png,-0.0699,-0.053348,0.023998,22,0.15,6,Trend_Down,Big,11,0,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.507847,0.220105,0.534595,0.731771,0.631636,0.679868,0.487860,0.530784,0.319460,0.397755,0.379208,0.623956,0.564677,0.593384,0.704679,0.537896,0.380786,0.521395,0.130836,0.304873,0.670920,0.545710"
