index,filename,path,slope,observed_slope,residual_variance,n,sigma,version,trend_category,size_category,dot_size_px,out_of_bounds_retries,sign_mismatch_retries,range_reject_retries,x_values,y_values
127,stim_0127.png,stim_0127.png,-0.2217,-0.226142,0.012825,22,0.15,7,Trend_Down,Big,11,0,0,6,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.595760,0.688459,0.785759,0.695527,0.675515,0.371851,0.493453,0.297814,0.337786,0.491360,0.629110,0.441267,0.420305,0.436780,0.651960,0.451414,0.390097,0.449154,0.346906,0.473737,0.397191,0.478798"
128,stim_0128.png,stim_0128.png,-0.1317,-0.146483,0.016792,8,0.15,0,Trend_Down,Small,11,0,7,26,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.802925,0.413911,0.347189,0.529820,0.538822,0.366172,0.570920,0.430240"
129,stim_0129.png,stim_0129.png,-0.1317,-0.13403,0.0118,8,0.15,1,Trend_Down,Small,11,0,0,3,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.570898,0.594267,0.350864,0.518978,0.680865,0.530430,0.308604,0.445094"
130,stim_0130.png,stim_0130.png,-0.1317,-0.119901,0.013087,8,0.15,2,Trend_Down,Small,11,0,0,10,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.490304,0.463538,0.757278,0.412520,0.472736,0.557058,0.537261,0.309305"
131,stim_0131.png,stim_0131.png,-0.1317,-0.117101,0.026067,8,0.15,3,Trend_Down,Small,11,0,0,3,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.400609,0.656024,0.722352,0.544322,0.456224,0.256816,0.290840,0.672812"
132,stim_0132.png,stim_0132.png,-0.1317,-0.131374,0.013579,8,0.15,4,Trend_Down,Small,11,0,0,9,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.414420,0.667282,0.465047,0.607843,0.679338,0.327936,0.433117,0.405016"
133,stim_0133.png,stim_0133.png,-0.1317,-0.116006,0.019293,8,0.15,5,Trend_Down,Small,11,0,2,5,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.542467,0.657836,0.547614,0.224405,0.537720,0.681452,0.339989,0.468515"
134,stim_0134.png,stim_0134.png,-0.1317,-0.121921,0.011587,8,0.15,6,Trend_Down,Small,11,0,3,10,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.713213,0.517542,0.427103,0.353231,0.595868,0.366253,0.565235,0.461555"
135,stim_0135.png,stim_0135.png,-0.1317,-0.125404,0.019028,8,0.15,7,Trend_Down,Small,11,0,8,17,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.516406,0.463198,0.477416,0.758012,0.671458,0.278856,0.367177,0.467477"
136,stim_0136.png,stim_0136.png,-0.1317,-0.147561,0.020174,10,0.15,0,Trend_Down,Small,11,0,6,13,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.552398,0.707547,0.557130,0.450333,0.503845,0.261056,0.529261,0.356975,0.753601,0.327854"
137,stim_0137.png,stim_0137.png,-0.1317,-0.142443,0.013852,10,0.15,1,Trend_Down,Small,11,0,10,42,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.672197,0.513110,0.546302,0.507486,0.617147,0.294485,0.272892,0.546129,0.607438,0.422814"
138,stim_0138.png,stim_0138.png,-0.1317,-0.145011,0.01903,10,0.15,2,Trend_Down,Small,11,0,1,2,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.711065,0.520663,0.267613,0.661066,0.505772,0.410833,0.473796,0.647169,0.536786,0.265238"
139,stim_0139.png,stim_0139.png,-0.1317,-0.120528,0.013221,10,0.15,3,Trend_Down,Small,11,0,1,3,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.676381,0.527649,0.391255,0.499296,0.626359,0.371533,0.639138,0.275011,0.476300,0.517079"
140,stim_0140.png,stim_0140.png,-0.1317,-0.125496,0.03125,10,0.15,4,Trend_Down,Small,11,0,4,17,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.787544,0.264207,0.320758,0.548215,0.583832,0.828284,0.508991,0.402586,0.349802,0.405782"
141,stim_0141.png,stim_0141.png,-0.1317,-0.127031,0.012069,10,0.15,5,Trend_Down,Small,11,0,4,28,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.595202,0.485110,0.478719,0.614570,0.613221,0.334369,0.644925,0.364939,0.320061,0.548884"
142,stim_0142.png,stim_0142.png,-0.1317,-0.123409,0.020171,10,0.15,6,Trend_Down,Small,11,0,4,14,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.670321,0.301545,0.586468,0.703838,0.582847,0.279769,0.369096,0.636496,0.444104,0.425517"
143,stim_0143.png,stim_0143.png,-0.1317,-0.132578,0.029021,10,0.15,7,Trend_Down,Small,11,0,0,8,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.528615,0.467444,0.868851,0.325532,0.735837,0.299215,0.323258,0.456414,0.424412,0.570421"
144,stim_0144.png,stim_0144.png,-0.1317,-0.147896,0.025068,12,0.15,0,Trend_Down,Small,11,0,3,4,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.500564,0.675639,0.206885,0.636369,0.826530,0.459469,0.557372,0.578373,0.255837,0.444334,0.408081,0.450547"
145,stim_0145.png,stim_0145.png,-0.1317,-0.131164,0.011117,12,0.15,1,Trend_Down,Small,11,0,1,8,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.655283,0.334700,0.621103,0.588609,0.462429,0.585818,0.481369,0.412616,0.570854,0.366505,0.596432,0.324283"
146,stim_0146.png,stim_0146.png,-0.1317,-0.132756,0.019033,12,0.15,2,Trend_Down,Small,11,0,3,10,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.418499,0.533951,0.873294,0.291140,0.692983,0.457162,0.515078,0.405939,0.476573,0.459547,0.452249,0.423584"
147,stim_0147.png,stim_0147.png,-0.1317,-0.122855,0.011415,12,0.15,3,Trend_Down,Small,11,0,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.584575,0.566639,0.462193,0.657544,0.430900,0.426141,0.668554,0.410777,0.307597,0.618629,0.361244,0.505207"
148,stim_0148.png,stim_0148.png,-0.1317,-0.13312,0.01359,12,0.15,4,Trend_Down,Small,11,0,1,5,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.503946,0.605171,0.756461,0.329741,0.686962,0.377958,0.394100,0.401264,0.521080,0.524575,0.424937,0.473804"
149,stim_0149.png,stim_0149.png,-0.1317,-0.115573,0.018698,12,0.15,5,Trend_Down,Small,11,0,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.434636,0.660261,0.371417,0.748995,0.347598,0.688280,0.621247,0.390207,0.423394,0.491800,0.300425,0.521740"
150,stim_0150.png,stim_0150.png,-0.1317,-0.125404,0.022176,12,0.15,6,Trend_Down,Small,11,0,0,5,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.523232,0.403804,0.306885,0.773503,0.761702,0.632189,0.540287,0.430007,0.420186,0.270978,0.537639,0.399587"
151,stim_0151.png,stim_0151.png,-0.1317,-0.126083,0.015455,12,0.15,7,Trend_Down,Small,11,0,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.606538,0.614232,0.528738,0.433472,0.313554,0.638878,0.443469,0.692197,0.467019,0.283486,0.616110,0.362307"
152,stim_0152.png,stim_0152.png,-0.1317,-0.122776,0.027977,14,0.15,0,Trend_Down,Small,11,0,1,1,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.712047,0.440253,0.565203,0.269504,0.660510,0.458207,0.411725,0.339195,0.835560,0.607125,0.499872,0.646418,0.270422,0.283960"
153,stim_0153.png,stim_0153.png,-0.1317,-0.12354,0.030066,14,0.15,1,Trend_Down,Small,11,0,2,7,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.668200,0.246571,0.385590,0.857855,0.567570,0.470417,0.655465,0.696489,0.266281,0.259032,0.527465,0.583277,0.441329,0.374460"
154,stim_0154.png,stim_0154.png,-0.1317,-0.131234,0.017104,14,0.15,2,Trend_Down,Small,11,0,0,2,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.538510,0.505486,0.528700,0.367019,0.618431,0.723982,0.574170,0.751088,0.243002,0.337354,0.509777,0.391761,0.483523,0.427198"
155,stim_0155.png,stim_0155.png,-0.1317,-0.127928,0.020471,14,0.15,3,Trend_Down,Small,11,0,0,2,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.450996,0.585687,0.401435,0.384980,0.807219,0.657408,0.630650,0.362224,0.431934,0.641430,0.583338,0.382098,0.230234,0.450366"
156,stim_0156.png,stim_0156.png,-0.1317,-0.131288,0.016574,14,0.15,4,Trend_Down,Small,11,0,0,1,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.726727,0.453298,0.455330,0.774977,0.441470,0.574548,0.311046,0.351893,0.602462,0.347493,0.423419,0.506439,0.608413,0.422486"
157,stim_0157.png,stim_0157.png,-0.1317,-0.131501,0.012848,14,0.15,5,Trend_Down,Small,11,0,0,7,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.514832,0.553054,0.584657,0.744012,0.354463,0.608363,0.572203,0.398088,0.428779,0.370469,0.331412,0.583427,0.362595,0.593648"
158,stim_0158.png,stim_0158.png,-0.1317,-0.121504,0.024758,14,0.15,6,Trend_Down,Small,11,0,0,2,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.433041,0.688225,0.670999,0.449873,0.468746,0.516204,0.587238,0.561458,0.532790,0.384487,0.280389,0.398267,0.191041,0.837246"
159,stim_0159.png,stim_0159.png,-0.1317,-0.134696,0.013632,14,0.15,7,Trend_Down,Small,11,0,3,10,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.640911,0.508107,0.583900,0.407945,0.690953,0.405839,0.428031,0.538440,0.565355,0.244313,0.675130,0.440152,0.523831,0.347091"
160,stim_0160.png,stim_0160.png,-0.1317,-0.139655,0.030017,16,0.15,0,Trend_Down,Big,11,0,0,7,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.391929,0.396803,0.740320,0.563561,0.695287,0.552306,0.576805,0.319869,0.873497,0.570774,0.444472,0.166819,0.253144,0.356488,0.521859,0.576066"
161,stim_0161.png,stim_0161.png,-0.1317,-0.12624,0.021883,16,0.15,1,Trend_Down,Big,11,0,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.595494,0.422357,0.412614,0.548050,0.717543,0.603423,0.591168,0.666885,0.269670,0.677834,0.218538,0.523067,0.479903,0.207585,0.498134,0.567736"
162,stim_0162.png,stim_0162.png,-0.1317,-0.138324,0.013447,16,0.15,2,Trend_Down,Big,11,0,1,6,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.553388,0.551062,0.548835,0.377244,0.679261,0.451414,0.640067,0.508119,0.640768,0.256634,0.585719,0.390786,0.549457,0.594228,0.292555,0.380462"
163,stim_0163.png,stim_0163.png,-0.1317,-0.13978,0.015604,16,0.15,3,Trend_Down,Big,11,0,1,15,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.631413,0.522057,0.319432,0.599285,0.547168,0.640994,0.598769,0.562015,0.506947,0.420833,0.229592,0.615555,0.619506,0.311270,0.565606,0.309558"
164,stim_0164.png,stim_0164.png,-0.1317,-0.147236,0.026069,16,0.15,4,Trend_Down,Big,11,0,0,3,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.646311,0.373660,0.431127,0.853248,0.593696,0.679578,0.712873,0.342547,0.324282,0.301115,0.339506,0.479563,0.271122,0.468605,0.642131,0.540637"
165,stim_0165.png,stim_0165.png,-0.1317,-0.126799,0.028241,16,0.15,5,Trend_Down,Big,11,0,0,3,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.494644,0.781074,0.763055,0.310344,0.664275,0.231107,0.499049,0.312750,0.490792,0.495917,0.564422,0.626397,0.422845,0.545607,0.165536,0.632187"
166,stim_0166.png,stim_0166.png,-0.1317,-0.140134,0.010421,16,0.15,6,Trend_Down,Big,11,0,2,12,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.578852,0.500773,0.404389,0.618313,0.585292,0.683448,0.426335,0.555107,0.330084,0.534405,0.638161,0.414052,0.433934,0.584027,0.421495,0.291332"
167,stim_0167.png,stim_0167.png,-0.1317,-0.124308,0.015519,16,0.15,7,Trend_Down,Big,11,0,2,6,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.510680,0.544790,0.604018,0.394880,0.668337,0.519779,0.472902,0.605391,0.572017,0.601360,0.180503,0.497158,0.595744,0.364880,0.270445,0.597119"
168,stim_0168.png,stim_0168.png,-0.1317,-0.128607,0.018445,18,0.15,0,Trend_Down,Big,11,0,0,4,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.502327,0.497246,0.624118,0.696970,0.490151,0.245281,0.526257,0.538132,0.831947,0.444158,0.444059,0.372187,0.425052,0.536136,0.662115,0.526091,0.374294,0.263478"
169,stim_0169.png,stim_0169.png,-0.1317,-0.123211,0.031535,18,0.15,1,Trend_Down,Big,11,0,0,1,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.657433,0.815293,0.670301,0.445357,0.271214,0.749573,0.337988,0.453791,0.653388,0.325449,0.240676,0.371590,0.269677,0.586008,0.354635,0.428882,0.712081,0.656664"
170,stim_0170.png,stim_0170.png,-0.1317,-0.143368,0.01548,18,0.15,2,Trend_Down,Big,11,0,1,7,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.688055,0.318487,0.507143,0.498303,0.508784,0.498260,0.640357,0.456601,0.719961,0.560650,0.501213,0.519237,0.572561,0.651173,0.253218,0.477220,0.236280,0.392497"
171,stim_0171.png,stim_0171.png,-0.1317,-0.144886,0.011103,18,0.15,3,Trend_Down,Big,11,0,1,3,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.586827,0.611831,0.573352,0.488431,0.445847,0.509293,0.605116,0.473074,0.544124,0.561382,0.263581,0.586588,0.453465,0.690778,0.300854,0.440526,0.564204,0.300726"
172,stim_0172.png,stim_0172.png,-0.1317,-0.130953,0.017315,18,0.15,4,Trend_Down,Big,11,0,1,12,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.429449,0.690932,0.539700,0.467721,0.686165,0.583831,0.423177,0.301904,0.589070,0.798429,0.473458,0.406052,0.487390,0.305161,0.508252,0.250302,0.510376,0.548631"
173,stim_0173.png,stim_0173.png,-0.1317,-0.128644,0.020486,18,0.15,5,Trend_Down,Big,11,0,0,3,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.771274,0.437149,0.473457,0.679337,0.556933,0.388332,0.471820,0.427502,0.336224,0.708174,0.268914,0.729775,0.559177,0.577803,0.230993,0.430695,0.468688,0.483755"
174,stim_0174.png,stim_0174.png,-0.1317,-0.144296,0.014709,18,0.15,6,Trend_Down,Big,11,0,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.585463,0.508493,0.472891,0.725679,0.575598,0.763055,0.392184,0.401759,0.601225,0.380367,0.531695,0.376125,0.341333,0.406859,0.385631,0.347526,0.681161,0.522958"
175,stim_0175.png,stim_0175.png,-0.1317,-0.130331,0.019638,18,0.15,7,Trend_Down,Big,11,0,0,8,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.466614,0.547662,0.734396,0.244990,0.507606,0.652762,0.605686,0.463088,0.636987,0.752437,0.233928,0.424362,0.442452,0.592236,0.455745,0.543427,0.376794,0.318825"
176,stim_0176.png,stim_0176.png,-0.1317,-0.141713,0.017592,20,0.15,0,Trend_Down,Big,11,0,3,17,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.404942,0.573374,0.723567,0.483195,0.691218,0.363433,0.437150,0.755471,0.357967,0.476738,0.573392,0.635600,0.495981,0.471207,0.477940,0.189943,0.567044,0.567723,0.473138,0.280976"
177,stim_0177.png,stim_0177.png,-0.1317,-0.133504,0.020446,20,0.15,1,Trend_Down,Big,11,0,1,6,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.578317,0.586762,0.722116,0.596768,0.503625,0.333346,0.686936,0.458576,0.479185,0.139159,0.437832,0.583369,0.753397,0.425649,0.488518,0.441394,0.242708,0.607380,0.395569,0.539395"
178,stim_0178.png,stim_0178.png,-0.1317,-0.148194,0.016789,20,0.15,2,Trend_Down,Big,11,0,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.584653,0.593682,0.519351,0.526787,0.548686,0.664949,0.669026,0.219112,0.562572,0.435381,0.509518,0.287998,0.684049,0.461409,0.608273,0.511486,0.483575,0.192696,0.356339,0.580457"
179,stim_0179.png,stim_0179.png,-0.1317,-0.114357,0.019509,20,0.15,3,Trend_Down,Big,11,0,1,1,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.705746,0.582011,0.787992,0.614348,0.254632,0.452233,0.459032,0.530467,0.474370,0.476144,0.431752,0.432805,0.282593,0.621873,0.429075,0.352307,0.436061,0.362003,0.784039,0.530517"
180,stim_0180.png,stim_0180.png,-0.1317,-0.123988,0.013652,20,0.15,4,Trend_Down,Big,11,0,2,17,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.655907,0.367045,0.640628,0.717419,0.502185,0.389868,0.617911,0.281782,0.565194,0.437994,0.526752,0.586967,0.636515,0.379295,0.366265,0.561130,0.541275,0.294017,0.443352,0.488498"
181,stim_0181.png,stim_0181.png,-0.1317,-0.136229,0.016009,20,0.15,5,Trend_Down,Big,11,0,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.624919,0.665064,0.477077,0.211677,0.681698,0.582209,0.579731,0.416847,0.607777,0.666977,0.386158,0.431069,0.485238,0.543029,0.364527,0.594311,0.338504,0.551685,0.258286,0.533216"
182,stim_0182.png,stim_0182.png,-0.1317,-0.128816,0.020414,20,0.15,6,Trend_Down,Big,11,0,0,1,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.640579,0.739278,0.489016,0.505972,0.598822,0.504938,0.548883,0.285568,0.588061,0.265441,0.349603,0.579528,0.474711,0.440636,0.353010,0.674702,0.828067,0.420950,0.345533,0.366705"
183,stim_0183.png,stim_0183.png,-0.1317,-0.139786,0.026222,20,0.15,7,Trend_Down,Big,11,0,0,4,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.850266,0.612897,0.576851,0.377464,0.367518,0.641014,0.457466,0.325799,0.403103,0.304435,0.888691,0.588555,0.429878,0.428210,0.290749,0.483362,0.605974,0.627928,0.291277,0.448562"
184,stim_0184.png,stim_0184.png,-0.1317,-0.128891,0.029551,22,0.15,0,Trend_Down,Big,11,0,5,27,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.572849,0.473956,0.639076,0.473665,0.563472,0.213228,0.693717,0.250708,0.588021,0.785942,0.721826,0.566596,0.438225,0.716019,0.529244,0.283564,0.388261,0.237809,0.710224,0.442696,0.182699,0.528202"
185,stim_0185.png,stim_0185.png,-0.1317,-0.113941,0.023504,22,0.15,1,Trend_Down,Big,11,0,3,14,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.387941,0.617637,0.307870,0.460109,0.836283,0.726905,0.507036,0.690613,0.740583,0.255251,0.216075,0.618862,0.567018,0.513827,0.456666,0.459143,0.397429,0.346583,0.423086,0.550716,0.386589,0.533779"
186,stim_0186.png,stim_0186.png,-0.1317,-0.114488,0.020631,22,0.15,2,Trend_Down,Big,11,0,0,6,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.518918,0.623211,0.275624,0.728040,0.510731,0.500993,0.565093,0.495517,0.458752,0.633869,0.633495,0.484148,0.148398,0.665840,0.482289,0.765629,0.379589,0.578866,0.447208,0.248135,0.449029,0.406625"
187,stim_0187.png,stim_0187.png,-0.1317,-0.138756,0.017348,22,0.15,3,Trend_Down,Big,11,0,1,2,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.531204,0.687761,0.403814,0.611940,0.405385,0.730573,0.445919,0.599255,0.437305,0.506795,0.646958,0.604345,0.389817,0.481224,0.211537,0.725839,0.406314,0.408631,0.321025,0.521839,0.300639,0.621881"
188,stim_0188.png,stim_0188.png,-0.1317,-0.132838,0.02412,22,0.15,4,Trend_Down,Big,11,0,1,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.753092,0.330253,0.481425,0.281074,0.569388,0.728794,0.696070,0.535066,0.522239,0.518247,0.787794,0.571814,0.439017,0.436896,0.325140,0.492844,0.081115,0.518988,0.461998,0.407003,0.449831,0.611915"
189,stim_0189.png,stim_0189.png,-0.1317,-0.13887,0.01413,22,0.15,5,Trend_Down,Big,11,0,2,4,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.599810,0.785998,0.514594,0.342036,0.534051,0.472916,0.720592,0.308407,0.703681,0.411383,0.488311,0.503802,0.494036,0.423620,0.288959,0.491271,0.550591,0.593554,0.565448,0.390010,0.430626,0.386305"
190,stim_0190.png,stim_0190.png,-0.1317,-0.125125,0.026444,22,0.15,6,Trend_Down,Big,11,0,1,5,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.569788,0.197575,0.410810,0.804695,0.450660,0.660769,0.601905,0.566535,0.427477,0.883483,0.529871,0.331484,0.658717,0.406706,0.681623,0.264957,0.436220,0.373549,0.576572,0.398071,0.328769,0.439762"
191,stim_0191.png,stim_0191.png,-0.1317,-0.132288,0.025072,22,0.15,7,Trend_Down,Big,11,0,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.750460,0.586328,0.537453,0.705193,0.712296,0.449244,0.533091,0.630494,0.253258,0.402753,0.374092,0.230898,0.505229,0.379573,0.251239,0.666443,0.421108,0.507874,0.410234,0.286488,0.735534,0.670717"
