StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q24,Q25,Q26,Q2,Q2_7_TEXT,Q3,Q4,Q4_1_TEXT,Q4_2_TEXT,Q5,Q6,Q7,Q8,Q8_5_TEXT,Q9,Q10,Q10_7_TEXT,Q11,Q12,Q13,C,Create New Field or Choose From Dropdown...,id
3/12/26 17:24,3/12/26 19:02,IP Address,216.26.123.41,100,5865,TRUE,3/12/26 19:02,R_1MXRwW1SQiN7PTX,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Other:,IB Applications & Interpretations,Currently enrolled in a math course,SAT:,,1310,Exact Score,3,4,Female,,"20 years, 4 months",Asian,,English,US,US,4,,86295
3/12/26 18:53,3/13/26 10:58,IP Address,147.219.42.94,100,57921,TRUE,3/13/26 10:58,R_5q9GZRXvsgvcO0h,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Last semester,ACT:,26,,Approximate Score,2,4,Male,,21 years 2 months,White,,english,United States,United States,3,,96939
3/13/26 16:34,3/13/26 16:51,IP Address,50.93.220.37,100,1032,TRUE,3/13/26 16:51,R_5mslaHgxcOjG9xa,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,In high school,SAT:,,1300,Approximate Score,2nd,3.6,Female,,"19 yr, 8 months",White,,english,USA,USA,1,Custom Value,91618
3/13/26 18:11,3/13/26 18:30,IP Address,72.33.2.144,100,1105,TRUE,3/13/26 18:30,R_5EmOo8E8l3hcwyW,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,Currently enrolled in a math course,ACT:,24,,Exact Score,1st,3.75,Female,,"18, 7 months",White,,English,United States,United States,3,,96633
3/13/26 18:15,3/13/26 18:32,IP Address,172.220.8.7,100,1016,TRUE,3/13/26 18:32,R_59XaevN4b9EwxRn,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,In high school,ACT:,28,,Approximate Score,2nd,3.96,Female,,"19 years, 9 months",White,,English,America,America,2,,87059
3/16/26 12:44,3/16/26 13:06,IP Address,104.241.41.25,100,1302,TRUE,3/16/26 13:06,R_3iRY8lTFg0t6zst,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Currently enrolled in a math course,ACT:,32,,Approximate Score,2nd,3.96,Female,,"19 years, 9 months ",White,,English,USA,USA,3,,96139
3/16/26 17:49,3/16/26 18:11,IP Address,72.33.2.199,100,1306,TRUE,3/16/26 18:11,R_5Z6JUhUnSRva7XH,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,In high school,ACT:,29,,Exact Score,1st,3.921,Female,,"18 years, 11 months",White,,english and greek,USA,USA,1,Custom Value,97601
3/16/26 18:22,3/16/26 18:39,IP Address,72.33.2.249,100,1027,TRUE,3/16/26 18:39,R_332nGwdmS2L1i6T,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,In high school,ACT:,25,,Approximate Score,1st,3.2,Female,,"19 years, 3 months",White,,English ,United States,United States,2,,97388
3/16/26 18:07,3/16/26 18:40,IP Address,72.33.0.131,100,2019,TRUE,3/16/26 18:40,R_6O83UyL1ks7n5rM,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Last semester,ACT:,27,,Exact Score,1st,4,Female,,"18 years, 10 months",White,,English,United States,United States,1,Custom Value,96617
3/16/26 18:31,3/16/26 18:42,IP Address,50.93.221.158,100,642,TRUE,3/16/26 18:42,R_7MXj1KjwZhCZaIF,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,"In college, prior to last semester",SAT:,,1340,Approximate Score,2nd,3.9,Female,,"19 years, 8 months",White,,english,US,US,4,,92368
3/16/26 23:38,3/16/26 23:56,IP Address,172.59.99.17,100,1094,TRUE,3/16/26 23:56,R_60NZDUuSqufR2ju,,,,,43.1166,-87.9904,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,Currently enrolled in a math course,,,,,2nd,3.2,Female,,"19, 10 months","Black or African American,White",,english,U.S,U.S,3,,93372
3/17/26 9:05,3/17/26 9:31,IP Address,12.4.7.36,100,1560,TRUE,3/17/26 9:31,R_6npb9m0HW8mIWww,,,,,33.8019,-84.3861,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Last semester,,,,,2nd,,Female,,,White,,English,U.S.,U.S.,2,,90352
3/17/26 9:21,3/17/26 9:37,IP Address,72.33.2.229,100,912,TRUE,3/17/26 9:37,R_1SNkgKZ0TeDo0oh,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,"In college, prior to last semester",ACT:,22,,Approximate Score,2nd,3.2,Male,,"20 years, 7 months",White,,english,USA,USA,3,,88250
3/17/26 10:00,3/17/26 10:18,IP Address,72.33.2.69,100,1090,TRUE,3/17/26 10:18,R_5p40Gg5vCI7p7VW,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,Last semester,ACT:,25,,Exact Score,1,3.9,Male,,"18 years, 10 months",White,,English,United States,United States,4,,96372
3/17/26 10:07,3/17/26 10:30,IP Address,23.251.106.53,100,1371,TRUE,3/17/26 10:30,R_5Mg37D7ZI1Fjl3H,,,,,41.8835,-87.6305,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Currently enrolled in a math course,ACT:,29,,Exact Score,1st,,Female,,"19 years, 3 months",White,,English,United States,United States,1,Custom Value,95028
3/10/26 11:59,3/10/26 12:00,IP Address,72.33.2.70,26,21,FALSE,3/17/26 12:00,R_6dLNZDVG1MELB9F,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,,,,,,,,,,,,,,,,,,2,,91710
3/17/26 14:32,3/17/26 15:06,IP Address,97.224.156.77,100,2017,TRUE,3/17/26 15:06,R_3JI4pZBQ3QzCg8x,,,,,39.1027,-94.5778,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Currently enrolled in a math course,ACT:,22,,Approximate Score,3,2.5,Female,,20 years and 7 months,"Black or African American,Native American",,English ,US,US,3,,88811
3/17/26 14:48,3/17/26 15:07,IP Address,72.33.2.81,100,1142,TRUE,3/17/26 15:07,R_1YR5PcOIiA38UMx,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,"In college, prior to last semester",ACT:,30,,Exact Score,2nd,3.83,Female,,"20 years, 5 months",White,,English,America,America,2,,96592
3/17/26 14:48,3/17/26 15:17,IP Address,72.33.2.165,100,1761,TRUE,3/17/26 15:17,R_3GdCdNesilz4dLb,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Algebra,,Currently enrolled in a math course,SAT:,,500,,1st,3,Female,,18,White,,English,U.S,U.S,4,,96390
3/17/26 17:00,3/17/26 17:39,IP Address,50.93.220.146,100,2375,TRUE,3/17/26 17:39,R_3Hv4iLwnll89Q2Z,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,"In college, prior to last semester",ACT:,23,,Approximate Score,2nd,3.8,Female,,"20 years, 4 months",White,,English,United States,United States,3,,95862
3/17/26 20:31,3/17/26 20:43,IP Address,72.33.2.111,100,746,TRUE,3/17/26 20:43,R_7Q0leQhv8odtGBB,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,In high school,ACT:,21,,Exact Score,1st,3.3,Female,,"19 years, 4 months",White,,english,United States,United States,4,,96846
3/17/26 20:49,3/17/26 21:01,IP Address,50.93.221.188,100,759,TRUE,3/17/26 21:01,R_5mF4ttL5dRziSrh,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,In high school,ACT:,27,,Approximate Score,2nd,3.9,Male,,"20 years, 4 months",White,,English,United States,United States,3,,97672
3/17/26 20:21,3/17/26 21:06,IP Address,35.130.77.180,100,2695,TRUE,3/17/26 21:06,R_1CanrpMI2ATgz4a,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Last semester,ACT:,23,,Exact Score,1st,3.2,Female,,"19 years, 5 months",White,,english,united states,united states,2,,96918
3/18/26 0:37,3/18/26 0:57,IP Address,198.134.98.50,100,1195,TRUE,3/18/26 0:57,R_5YQa9GIoHUPtoIz,,,,,47.3957,-122.3036,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Currently enrolled in a math course,ACT:,25,,Approximate Score,2nd,3.2,Female,,"19 years, 10 months ",White,,English ,United States of America,United State of America,2,,97564
3/18/26 5:50,3/18/26 6:20,IP Address,50.93.213.20,100,1823,TRUE,3/18/26 6:20,R_6JS3qjXSDx3f2tH,,,,,43.1205,-89.3523,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,"In college, prior to last semester",SAT:,,1460,Exact Score,2nd,3.619,Male,,"20 years, 5 months","Asian,White",,english,U.S,U.S,1,Custom Value,97419
3/18/26 15:02,3/18/26 15:18,IP Address,72.33.2.156,100,950,TRUE,3/18/26 15:18,R_3Om0XmpPA5x9Sju,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,Currently enrolled in a math course,SAT:,,1300,Approximate Score,1,3.8,Female,,"19 years, 5 months",Hispanic or Latino,,"english, spanish",United States,United States,3,,96717
3/18/26 12:44,3/18/26 17:03,IP Address,174.224.249.176,100,15525,TRUE,3/18/26 17:03,R_7znE1Fvshc5wXHH,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,In high school,SAT:,,800,,2,3,Female,,"20 years, 4 months",,,Swahili,USA,USA,2,,94683
3/11/26 18:01,3/11/26 18:01,IP Address,35.148.93.191,26,16,FALSE,3/18/26 18:01,R_7cYbejcjPS8gBqN,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,,,,,,,,,,,,,,,,,,3,,96478
3/11/26 18:34,3/11/26 18:35,IP Address,172.220.1.228,26,10,FALSE,3/18/26 18:35,R_3IHl5TaxB9zH5Js,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,,,,,,,,,,,,,,,,,,1,Custom Value,94264
3/11/26 19:30,3/11/26 19:30,IP Address,72.33.2.229,26,18,FALSE,3/18/26 19:30,R_7Je0dvhLFl4lTEp,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,,,,,,,,,,,,,,,,,,2,,96972
3/11/26 20:40,3/11/26 20:41,IP Address,72.33.2.194,26,40,FALSE,3/18/26 20:41,R_3Fh3gnxD4I57a83,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,,,,,,,,,,,,,,,,,,3,,96200
3/12/26 9:02,3/12/26 9:03,IP Address,72.33.2.123,26,29,FALSE,3/19/26 9:03,R_797glZEJ6fUijsM,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,,,,,,,,,,,,,,,,,,1,Custom Value,95068
3/19/26 13:30,3/19/26 13:44,IP Address,96.63.214.108,100,817,TRUE,3/19/26 13:44,R_7j9ggT1PjLcs9v7,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,"In college, prior to last semester",,,,,3rd,,Female,,22 2mo,White,,english,usa,usa,4,,94663
3/19/26 14:13,3/19/26 14:31,IP Address,72.33.0.245,100,1087,TRUE,3/19/26 14:31,R_5tL1XmKvx8GTrtu,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,In high school,ACT:,35,,Exact Score,3,3.917,Male,,"21 years, 2 months",Asian,,English,United States,United States,4,,97483
3/19/26 16:49,3/19/26 16:55,Survey Preview,,100,368,TRUE,3/19/26 16:55,R_5K2Xnaao8je2wmB,,,,,43.0628,-89.3171,preview,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Algebra,,,,,,,,,,,,,,,,,3,,
3/12/26 16:59,3/12/26 17:00,IP Address,72.33.2.93,26,51,FALSE,3/19/26 17:00,R_6yrxgppypjNNZJY,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,,,,,,,,,,,,,,,,,,1,Custom Value,92041
3/19/26 17:07,3/19/26 17:16,IP Address,72.33.2.29,100,531,TRUE,3/19/26 17:16,R_3luEvd5YyuvZ4QP,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Currently enrolled in a math course,,,,,2nd,,Female,,20,Hispanic or Latino,,Spanish,US,US,4,,88912
3/19/26 17:18,3/19/26 17:26,IP Address,72.33.2.56,100,529,TRUE,3/19/26 17:26,R_6RgxPwXUSquPrtk,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,Last semester,ACT:,35,,Exact Score,2nd,4,Male,,"19 years, 7 months",White,,english,United States of America,United States of America,1,Custom Value,94729
3/19/26 19:05,3/19/26 19:12,IP Address,50.93.213.8,100,405,TRUE,3/19/26 19:12,R_5aZ48QVOqxAmhP3,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,"In college, prior to last semester",ACT:,26,,Exact Score,2,3.9,Female,,"19, 10 months",White,,english,united states,united states,3,,94749
3/12/26 19:27,3/12/26 19:29,IP Address,72.33.2.16,26,133,FALSE,3/19/26 19:29,R_522OysizKbm1GCS,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,,,,,,,,,,,,,,,,,,2,,96305
3/19/26 19:35,3/19/26 19:42,IP Address,72.33.2.171,100,418,TRUE,3/19/26 19:42,R_65vNs3V62RZetZn,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,In high school,SAT:,,700,Exact Score,1st,4,Female,,"19 years, 3 months",White,,english,united states,united states,3,,96190
3/19/26 19:42,3/19/26 19:49,IP Address,72.33.0.45,100,419,TRUE,3/19/26 19:49,R_1IGXIKPHObD15vu,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,In high school,ACT:,28,,Exact Score,1st,4,Female,,19 years 3 months,White,,English,US,US,1,Custom Value,97357
3/19/26 20:05,3/19/26 20:15,IP Address,50.93.213.31,100,588,TRUE,3/19/26 20:15,R_1HdhTyuiJXdecW6,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,"In college, prior to last semester",ACT:,27,,Exact Score,2,3.8,Male,,19,White,,English,United States ,United States,4,,96275
3/19/26 20:20,3/19/26 20:27,IP Address,50.93.212.40,100,393,TRUE,3/19/26 20:27,R_6t59nT7FpIF5gp8,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,Currently enrolled in a math course,ACT:,32,,Exact Score,2,3.2,Female,,"19 years, 8 months",White,,English,US,US,2,,95886
3/19/26 21:38,3/19/26 21:47,IP Address,72.33.2.180,100,525,TRUE,3/19/26 21:47,R_5BAUc3Y2LL7YPXb,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Currently enrolled in a math course,ACT:,27,,Exact Score,1,3.6,Female,,"18 years, 11 months",Black or African American,,English,United States,United States,2,,93428
3/20/26 15:22,3/20/26 15:33,IP Address,72.33.2.214,100,631,TRUE,3/20/26 15:33,R_7cochYKfcnhjkLH,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,Last semester,,,,,1st,3.46,Female,,18 years 7 months,Hispanic or Latino,,english and spanish,United States,United States,1,Custom Value,96955
3/20/26 16:21,3/20/26 16:33,IP Address,108.198.119.17,100,703,TRUE,3/20/26 16:33,R_6KGEUWuXFuvyVTp,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,Last semester,ACT:,27,,Exact Score,2nd,3.95,Female,,"20 years, 1 month",White,,English,United States,United States,4,,94703
3/20/26 16:45,3/20/26 16:58,IP Address,72.33.2.106,100,796,TRUE,3/20/26 16:58,R_3rxe3SE072miV8A,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Neither,,,Algebra,,Last semester,ACT:,900,,Approximate Score,3rd,2.7,Female,,20 years 8 months,Black or African American,,English,United states,United States,3,,90416
3/20/26 16:56,3/20/26 17:09,IP Address,72.33.2.172,100,771,TRUE,3/20/26 17:09,R_6bNPI1cY4EouAqB,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,Currently enrolled in a math course,SAT:,,1420,Exact Score,1st,4,Female,,"18 years, 11 months",White,,English,USA,USA,3,,97304
3/20/26 18:06,3/20/26 18:15,IP Address,76.250.36.138,100,532,TRUE,3/20/26 18:15,R_70wpisL4E4f1ik9,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,Currently enrolled in a math course,SAT:,,1250,Exact Score,2nd,3.88,Female,,20 years 3 months,Hispanic or Latino,,,,,4,,96454
3/13/26 18:42,3/13/26 18:42,IP Address,209.120.219.202,26,17,FALSE,3/20/26 18:42,R_3067yEOIT9inOZp,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,,,,,,,,,,,,,,,,,,4,,88892
3/20/26 18:41,3/20/26 18:47,IP Address,72.33.8.252,100,378,TRUE,3/20/26 18:47,R_5PpRP96osfmnWg1,,,,,43.1205,-89.3523,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Pre-calculus,,"In college, prior to last semester",ACT:,27,,Exact Score,2nd,3.567,Female,,"20 years, 4 months",White,,English,United States of America ,United States of America,1,Custom Value,97611
3/20/26 19:00,3/20/26 19:19,IP Address,72.33.2.46,100,1105,TRUE,3/20/26 19:19,R_71M026FL8oJ398S,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,Currently enrolled in a math course,ACT:,19,,Exact Score,1st,3.8,Female,,"19 years, 0 months",Asian,,Gujarati,USA,USA,3,,96665
3/20/26 19:12,3/20/26 19:20,IP Address,162.199.146.253,100,501,TRUE,3/20/26 19:20,R_3403PyhxFEuObXJ,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Algebra,,In high school,,,,,sophomore,3.321,Female,,"19 years, 7 months",Asian,,Chinese,China,China,2,,92640
3/20/26 20:20,3/20/26 20:28,IP Address,172.59.98.98,100,502,TRUE,3/20/26 20:28,R_1ehar8GcaGrjEU9,,,,,43.067,-87.9682,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Algebra,,Currently enrolled in a math course,ACT:,18,,Approximate Score,2nd,3.897,Female,,"20 years, 0 months",White,,english,united states,united states,4,,91602
3/20/26 22:29,3/20/26 22:37,IP Address,72.33.2.218,100,514,TRUE,3/20/26 22:37,R_1NqX4F9TP9j67JC,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,In high school,ACT:,31,,Approximate Score,1st,3.6,Female,,19 years 7 months,Asian,,Burmese,Malaysia,US,2,,96968
3/20/26 23:13,3/20/26 23:21,IP Address,72.33.2.137,100,482,TRUE,3/20/26 23:21,R_1pq76nfUEFBEEoN,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,No,"Yes, I am wearing my corrective lenses",Pre-calculus,,Currently enrolled in a math course,ACT:,17,,Exact Score,2,3.641,Female,,20 year 3 months ,White,,english ,us ,us ,4,,94343
3/21/26 10:24,3/21/26 10:31,IP Address,72.33.2.179,100,426,TRUE,3/21/26 10:31,R_6C8fXZdvHAY73O1,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,Last semester,ACT:,29,,Exact Score,1st,3.891,Female,,"19 years, 1 month",Asian,,english and tamil,us,us,1,Custom Value,96281
3/21/26 10:27,3/21/26 10:36,IP Address,153.66.201.236,100,522,TRUE,3/21/26 10:36,R_3MjVvZxckj5btTP,,,,,43.0382,-87.91,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,Currently enrolled in a math course,ACT:,27,,Exact Score,1st,3.3,Female,,"18years, 6months",White,,English,USA,USA,3,,96783
3/21/26 11:22,3/21/26 11:32,IP Address,50.93.212.67,100,565,TRUE,3/21/26 11:32,R_1FzG8hgqGnz2wzH,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,"In college, prior to last semester",ACT:,34,,Approximate Score,2nd,3.756,Male,,"20 years, 0 months",White,,English,USA,USA,4,,97472
3/21/26 11:23,3/21/26 11:35,IP Address,72.33.2.30,100,722,TRUE,3/21/26 11:35,R_55H056wi9WWnrWN,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Pre-calculus,,Last semester,ACT:,22,,Approximate Score,2nd,3.65,Female,,"19 years, 11 months",White,,English,USA,USA,1,Custom Value,87265
3/21/26 12:06,3/21/26 12:35,IP Address,50.93.221.172,100,1706,TRUE,3/21/26 12:35,R_31zIPPnqWkVupbu,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,"In college, prior to last semester",ACT:,24,,Approximate Score,4,3.3,Female,,"22 year, 2 months",White,,English,U.S.,U.S.,2,,88187
3/21/26 12:40,3/21/26 12:46,IP Address,72.33.2.22,100,364,TRUE,3/21/26 12:46,R_6odABpowRtuc3e1,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,2 semesters of calculus,,Currently enrolled in a math course,,,,,1st,3.94,Female,,"18 years, 10 months","Asian,White",,English,USA,USA,1,Custom Value,96669
3/21/26 12:41,3/21/26 12:51,IP Address,72.33.2.82,100,617,TRUE,3/21/26 12:51,R_52buvWiZ8Lxk8DG,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Last semester,ACT:,29,,Approximate Score,1,3,Female,,"18 years, 8 months",White,,english,US,US,3,,96182
3/21/26 13:47,3/21/26 13:54,IP Address,50.93.213.1,100,401,TRUE,3/21/26 13:54,R_5NTG0BRPnl9zjtD,,,,,43.0812,-89.3838,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,"In college, prior to last semester",ACT:,26,,Exact Score,3rd,3.4,Male,,"20 years, 11 months",White,,English,USA,USA,4,,96697
3/21/26 15:27,3/21/26 15:36,IP Address,24.178.40.73,100,521,TRUE,3/21/26 15:36,R_6CQ4hQgmjneLgv4,,,,,43.0628,-89.3171,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,Beyond 2 semesters of calculus,,Currently enrolled in a math course,SAT:,,780/800,Exact Score,3,3.7,Female,,"22 years, 6 months",Asian,,Chinese,Chinese,Chinese,4,,91488
3/21/26 15:46,3/21/26 15:59,IP Address,72.33.2.83,100,780,TRUE,3/21/26 15:59,R_5jJCzdNp84w2OZj,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,Beyond 2 semesters of calculus,,"In college, prior to last semester",,,,Approximate Score,2nd ,3,Female,,"20 years, 6 months",White,,Spanish and English ,USA ,USA ,3,,88780
3/21/26 16:15,3/21/26 16:22,IP Address,72.33.2.66,100,438,TRUE,3/21/26 16:22,R_7dzE5FORoYhl0pJ,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,1 semester of calculus,,Currently enrolled in a math course,ACT:,23,,Exact Score,1st,2.53,Female,,"19 years, 4 months",White,,English,United States of America,United States of America,1,Custom Value,96351
3/21/26 17:00,3/21/26 17:11,IP Address,72.33.2.232,100,649,TRUE,3/21/26 17:11,R_633hAZvlAmi2ytP,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Normal,,,1 semester of calculus,,Last semester,SAT:,,N/A,Exact Score,2nd,3.6,Prefer not to say,,"20 years, 3 months",Asian,,Chinese,China,China,2,,96620
3/21/26 17:18,3/21/26 17:35,IP Address,72.33.2.246,100,1009,TRUE,3/21/26 17:35,R_6qaf1A20YaVMYyi,,,,,43.0782,-89.4075,anonymous,EN,Option 1: I have read through the description of the research and agree to the information provided on this page.,Corrected to Normal,Yes,,2 semesters of calculus,,In high school,ACT:,27,,Approximate Score,1st,3.4,Male,,"18 years, 8 months",White,,English,U.S.,U.S.,4,,96527
