index,filename,path,slope,observed_slope,n,sigma,version,trend_category,size_category,dot_size_px,out_of_bounds_retries,sign_mismatch_retries,x_values,y_values
69,stim_0069.png,stim_0069.png,-0.1763,-0.169851,10,0.15,1,Trend_Down,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.745985,0.397573,0.599342,0.636395,0.266651,0.460488,0.493894,0.526583,0.438695,0.434393"
70,stim_0070.png,stim_0070.png,-0.1763,-0.140959,10,0.15,2,Trend_Down,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.196344,0.656931,0.640183,0.892788,0.513193,0.383175,0.493714,0.442116,0.467519,0.314035"
71,stim_0071.png,stim_0071.png,-0.1763,-0.264009,10,0.15,3,Trend_Down,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.591322,0.429949,0.952959,0.372948,0.610436,0.371716,0.486528,0.411941,0.427678,0.344523"
72,stim_0072.png,stim_0072.png,-0.1763,-0.191928,12,0.15,0,Trend_Down,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.729547,0.524830,0.702533,0.434124,0.443718,0.436888,0.507567,0.430546,0.418807,0.342143,0.497870,0.531426"
73,stim_0073.png,stim_0073.png,-0.1763,-0.39834,12,0.15,1,Trend_Down,Small,11,0,1,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.460078,0.815986,0.914909,0.506267,0.696825,0.397136,0.332044,0.460281,0.263474,0.428176,0.264679,0.460145"
74,stim_0074.png,stim_0074.png,-0.1763,-0.298934,12,0.15,2,Trend_Down,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.495644,0.762444,0.601742,0.471748,0.546988,0.573438,0.738734,0.319889,0.413286,0.403483,0.330359,0.342245"
75,stim_0075.png,stim_0075.png,-0.1763,-0.104646,12,0.15,3,Trend_Down,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.408285,0.464933,0.767289,0.427788,0.487683,0.712616,0.509787,0.474312,0.366052,0.673541,0.311138,0.396578"
76,stim_0076.png,stim_0076.png,-0.1763,-0.246152,14,0.15,0,Trend_Down,Small,11,0,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.531597,0.536039,0.605734,0.895198,0.611923,0.566293,0.464253,0.398765,0.115537,0.579694,0.335050,0.378249,0.511253,0.470414"
77,stim_0077.png,stim_0077.png,-0.1763,-0.392292,14,0.15,1,Trend_Down,Small,11,0,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.772605,0.606415,0.473062,0.648564,0.627998,0.586169,0.593192,0.354877,0.472494,0.494472,0.531875,0.272120,0.251783,0.314373"
78,stim_0078.png,stim_0078.png,-0.1763,-0.233429,14,0.15,2,Trend_Down,Small,11,0,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.486683,0.412943,0.712874,0.581340,0.832745,0.612385,0.453680,0.484575,0.583759,0.388429,0.240064,0.310643,0.356802,0.543077"
79,stim_0079.png,stim_0079.png,-0.1763,-0.093327,14,0.15,3,Trend_Down,Small,11,0,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.465021,0.553435,0.478434,0.656008,0.644683,0.337833,0.550572,0.617199,0.400887,0.433619,0.506789,0.250108,0.802376,0.303036"
80,stim_0080.png,stim_0080.png,-0.1763,-0.118116,16,0.15,0,Trend_Down,Big,11,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.485846,0.596282,0.602691,0.705954,0.273981,0.767807,0.220792,0.678886,0.316734,0.558198,0.516005,0.386364,0.508989,0.461842,0.482694,0.436935"
81,stim_0081.png,stim_0081.png,-0.1763,-0.178924,16,0.15,1,Trend_Down,Big,11,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.612468,0.789135,0.477813,0.522015,0.696424,0.435254,0.351143,0.287385,0.649520,0.484030,0.501121,0.291789,0.553866,0.306321,0.474561,0.567155"
82,stim_0082.png,stim_0082.png,-0.1763,-0.202967,16,0.15,2,Trend_Down,Big,11,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.361535,0.651332,0.805357,0.868260,0.278170,0.377214,0.683453,0.492666,0.315865,0.661492,0.334609,0.270466,0.735691,0.273458,0.556840,0.333592"
83,stim_0083.png,stim_0083.png,-0.1763,-0.053438,16,0.15,3,Trend_Down,Big,11,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.284516,0.495245,0.633063,0.559937,0.772987,0.505475,0.751086,0.459462,0.255245,0.356433,0.679192,0.235884,0.530528,0.414619,0.382335,0.683994"
84,stim_0084.png,stim_0084.png,-0.1763,-0.212128,18,0.15,0,Trend_Down,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.781033,0.567607,0.353546,0.566152,0.512579,0.650847,0.535157,0.267731,0.716438,0.613035,0.318464,0.413976,0.761456,0.584775,0.289732,0.150053,0.538348,0.379074"
85,stim_0085.png,stim_0085.png,-0.1763,-0.129744,18,0.15,1,Trend_Down,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.742907,0.582441,0.484853,0.455638,0.336748,0.417737,0.483323,0.476212,0.549672,0.716685,0.646861,0.542031,0.541950,0.324313,0.464486,0.500018,0.267021,0.467105"
86,stim_0086.png,stim_0086.png,-0.1763,-0.13073,18,0.15,2,Trend_Down,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.463745,0.433317,0.473080,0.582622,0.682363,0.544459,0.494603,0.559079,0.668144,0.571564,0.635828,0.591847,0.293503,0.243236,0.536034,0.403721,0.276849,0.546008"
87,stim_0087.png,stim_0087.png,-0.1763,-0.209866,18,0.15,3,Trend_Down,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.696622,0.481753,0.726268,0.671522,0.357237,0.471148,0.383599,0.706623,0.508497,0.547566,0.175700,0.450752,0.538552,0.642801,0.432585,0.631082,0.336250,0.241443"
88,stim_0088.png,stim_0088.png,-0.1763,-0.186855,20,0.15,0,Trend_Down,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.400949,0.731188,0.626461,0.339032,0.491836,0.510528,0.508541,0.760491,0.582032,0.680528,0.641403,0.466805,0.412834,0.639394,0.205034,0.234429,0.509374,0.538009,0.416366,0.304765"
89,stim_0089.png,stim_0089.png,-0.1763,-0.044577,20,0.15,1,Trend_Down,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.377947,0.708941,0.454250,0.507092,0.849130,0.608882,0.425201,0.291967,0.500861,0.643985,0.483666,0.366299,0.245069,0.297908,0.473327,0.633500,0.542187,0.395444,0.436318,0.758027"
90,stim_0090.png,stim_0090.png,-0.1763,-0.245828,20,0.15,2,Trend_Down,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.467931,0.358414,0.592891,0.688029,0.727982,0.644959,0.650573,0.696962,0.427723,0.541030,0.535564,0.307098,0.710457,0.376228,0.526322,0.207708,0.358410,0.373524,0.496683,0.311513"
91,stim_0091.png,stim_0091.png,-0.1763,-0.126539,20,0.15,3,Trend_Down,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.484636,0.700936,0.564331,0.421477,0.440390,0.510569,0.620857,0.442699,0.509891,0.631967,0.710423,0.473508,0.451994,0.397324,0.554104,0.343836,0.451317,0.308487,0.354298,0.626955"
92,stim_0092.png,stim_0092.png,-0.1763,-0.308749,22,0.15,0,Trend_Down,Big,11,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.573316,0.655850,0.599160,0.670600,0.494209,0.662085,0.666226,0.586296,0.437536,0.401299,0.548161,0.383134,0.621760,0.415838,0.644679,0.569708,0.559957,0.158765,0.358535,0.381447,0.219429,0.392009"
93,stim_0093.png,stim_0093.png,-0.1763,-0.091002,22,0.15,1,Trend_Down,Big,11,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.274837,0.847114,0.558681,0.424059,0.465452,0.548515,0.708430,0.340676,0.532573,0.630269,0.457231,0.646664,0.354807,0.353951,0.652293,0.457123,0.592783,0.408971,0.408800,0.286031,0.575782,0.474958"
94,stim_0094.png,stim_0094.png,-0.1763,-0.161985,22,0.15,2,Trend_Down,Big,11,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.583131,0.416961,0.478749,0.707298,0.818858,0.328808,0.470329,0.545915,0.551502,0.666145,0.680506,0.478621,0.566155,0.315966,0.356791,0.278007,0.535998,0.394853,0.376652,0.546571,0.332287,0.569898"
95,stim_0095.png,stim_0095.png,-0.1763,-0.122401,22,0.15,3,Trend_Down,Big,11,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.510161,0.664353,0.427419,0.826463,0.367139,0.336026,0.599164,0.475831,0.635482,0.519289,0.512083,0.545784,0.552625,0.485930,0.511549,0.409832,0.196252,0.512301,0.373222,0.649978,0.462177,0.426941"
96,stim_0096.png,stim_0096.png,-0.0875,-0.107299,8,0.15,0,Trend_Down,Small,11,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.542947,0.309516,0.861367,0.552431,0.561664,0.223302,0.337908,0.610864"
97,stim_0097.png,stim_0097.png,-0.0875,-0.081894,8,0.15,1,Trend_Down,Small,11,0,1,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.723668,0.561916,0.310056,0.292012,0.544132,0.591985,0.519497,0.456733"
98,stim_0098.png,stim_0098.png,-0.0875,-0.358999,8,0.15,2,Trend_Down,Small,11,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.705247,0.349831,0.812396,0.637960,0.485605,0.370091,0.307468,0.331403"
99,stim_0099.png,stim_0099.png,-0.0875,-0.405525,8,0.15,3,Trend_Down,Small,11,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.656020,0.638969,0.526181,0.697152,0.601406,0.251028,0.281410,0.347834"
100,stim_0100.png,stim_0100.png,-0.0875,-0.140877,10,0.15,0,Trend_Down,Small,11,0,1,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.604652,0.456423,0.722475,0.451466,0.550192,0.231969,0.575905,0.515524,0.494398,0.396995"
101,stim_0101.png,stim_0101.png,-0.0875,-0.327325,10,0.15,1,Trend_Down,Small,11,0,1,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.686833,0.766183,0.384841,0.668846,0.415110,0.532858,0.331632,0.418558,0.443556,0.351582"
102,stim_0102.png,stim_0102.png,-0.0875,-0.037404,10,0.15,2,Trend_Down,Small,11,0,1,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.646621,0.366183,0.380401,0.599403,0.580079,0.427629,0.493397,0.620833,0.501825,0.383629"
103,stim_0103.png,stim_0103.png,-0.0875,-0.053917,10,0.15,3,Trend_Down,Small,11,0,1,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.415866,0.524746,0.567643,0.674265,0.353045,0.829293,0.407973,0.040667,0.646735,0.539766"
104,stim_0104.png,stim_0104.png,-0.0875,-0.078675,12,0.15,0,Trend_Down,Small,11,0,1,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.518319,0.555433,0.758544,0.455704,0.472365,0.363670,0.506452,0.262743,0.629272,0.348990,0.636810,0.491699"
105,stim_0105.png,stim_0105.png,-0.0875,-0.159451,12,0.15,1,Trend_Down,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.498833,0.583772,0.618505,0.441520,0.628570,0.673515,0.354587,0.527669,0.279600,0.518015,0.449751,0.425662"
106,stim_0106.png,stim_0106.png,-0.0875,-0.073854,12,0.15,2,Trend_Down,Small,11,0,1,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.556729,0.384615,0.549543,0.533282,0.399815,0.682600,0.536487,0.620094,0.614057,0.244540,0.389422,0.488816"
107,stim_0107.png,stim_0107.png,-0.0875,-0.147594,12,0.15,3,Trend_Down,Small,11,0,0,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.530170,0.448191,0.353277,0.810946,0.584501,0.517408,0.733501,0.418193,0.279167,0.525479,0.513196,0.285972"
108,stim_0108.png,stim_0108.png,-0.0875,-0.173072,14,0.15,0,Trend_Down,Small,11,0,2,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.535219,0.654555,0.555270,0.546362,0.366067,0.572154,0.402241,0.641929,0.538659,0.674275,0.498363,0.196883,0.326327,0.491697"
109,stim_0109.png,stim_0109.png,-0.0875,-0.104485,14,0.15,1,Trend_Down,Small,11,0,2,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.664740,0.575250,0.596764,0.549808,0.586416,0.507794,0.470367,0.126918,0.363731,0.260945,0.460613,0.723402,0.636140,0.477112"
110,stim_0110.png,stim_0110.png,-0.0875,-0.148279,14,0.15,2,Trend_Down,Small,11,0,1,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.510480,0.417027,0.792118,0.764893,0.391884,0.598019,0.219077,0.514277,0.374526,0.538801,0.545140,0.503092,0.492353,0.338314"
111,stim_0111.png,stim_0111.png,-0.0875,-0.133839,14,0.15,3,Trend_Down,Small,11,0,0,"0.000000,0.076923,0.153846,0.230769,0.307692,0.384615,0.461538,0.538462,0.615385,0.692308,0.769231,0.846154,0.923077,1.000000","0.495851,0.849048,0.368843,0.583878,0.499195,0.546962,0.476477,0.361653,0.291415,0.685259,0.505286,0.258149,0.707527,0.370459"
112,stim_0112.png,stim_0112.png,-0.0875,-0.240339,16,0.15,0,Trend_Down,Big,11,0,1,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.635849,0.642771,0.606839,0.677045,0.404366,0.646524,0.619824,0.246428,0.485583,0.457757,0.439835,0.265756,0.587343,0.381770,0.501217,0.401093"
113,stim_0113.png,stim_0113.png,-0.0875,-0.193454,16,0.15,1,Trend_Down,Big,11,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.518051,0.756185,0.511652,0.637631,0.721218,0.642112,0.162257,0.393125,0.441945,0.392493,0.558117,0.399446,0.493324,0.491752,0.464301,0.416391"
114,stim_0114.png,stim_0114.png,-0.0875,-0.333796,16,0.15,2,Trend_Down,Big,11,0,0,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.750357,0.581601,0.591574,0.897498,0.457286,0.500191,0.521302,0.594962,0.348648,0.377225,0.235552,0.506545,0.436965,0.310985,0.383688,0.505623"
115,stim_0115.png,stim_0115.png,-0.0875,-0.234916,16,0.15,3,Trend_Down,Big,11,0,1,"0.000000,0.066667,0.133333,0.200000,0.266667,0.333333,0.400000,0.466667,0.533333,0.600000,0.666667,0.733333,0.800000,0.866667,0.933333,1.000000","0.667005,0.768783,0.295944,0.465506,0.485971,0.608721,0.656015,0.555423,0.640089,0.148238,0.565860,0.555757,0.554483,0.470049,0.317049,0.245107"
116,stim_0116.png,stim_0116.png,-0.0875,-0.199065,18,0.15,0,Trend_Down,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.479307,0.653527,0.605339,0.643023,0.647271,0.461086,0.624275,0.380442,0.570426,0.663684,0.306273,0.345184,0.421688,0.236121,0.611487,0.449748,0.422092,0.479027"
117,stim_0117.png,stim_0117.png,-0.0875,-0.047177,18,0.15,1,Trend_Down,Big,11,0,1,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.453187,0.552919,0.660830,0.552424,0.530008,0.711628,0.237375,0.589926,0.471122,0.540772,0.331250,0.481444,0.116127,0.501307,0.498559,0.684220,0.483574,0.603328"
118,stim_0118.png,stim_0118.png,-0.0875,-0.242814,18,0.15,2,Trend_Down,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.460354,0.674019,0.485086,0.655382,0.670668,0.480878,0.383207,0.591484,0.554400,0.677714,0.558728,0.477538,0.510870,0.315360,0.383409,0.566833,0.451578,0.102491"
119,stim_0119.png,stim_0119.png,-0.0875,-0.157804,18,0.15,3,Trend_Down,Big,11,0,0,"0.000000,0.058824,0.117647,0.176471,0.235294,0.294118,0.352941,0.411765,0.470588,0.529412,0.588235,0.647059,0.705882,0.764706,0.823529,0.882353,0.941176,1.000000","0.471462,0.217050,0.718365,0.695621,0.638342,0.629594,0.365036,0.561912,0.445964,0.537453,0.736502,0.521759,0.684621,0.294689,0.486441,0.099070,0.648801,0.247317"
120,stim_0120.png,stim_0120.png,-0.0875,-0.17315,20,0.15,0,Trend_Down,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.542702,0.570421,0.648644,0.680009,0.511294,0.542148,0.271170,0.755441,0.369700,0.459640,0.713985,0.224213,0.550076,0.485716,0.394936,0.611258,0.395587,0.470833,0.528620,0.273607"
121,stim_0121.png,stim_0121.png,-0.0875,-0.051878,20,0.15,1,Trend_Down,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.595317,0.368881,0.381384,0.523192,0.438397,0.583766,0.575740,0.498375,0.897225,0.571824,0.291402,0.514169,0.682515,0.496145,0.400867,0.521206,0.052450,0.508156,0.455465,0.643522"
122,stim_0122.png,stim_0122.png,-0.0875,-0.252838,20,0.15,2,Trend_Down,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.729850,0.547512,0.189744,0.483434,0.669441,0.514871,0.997578,0.630891,0.649203,0.253574,0.679300,0.397943,0.359573,0.489953,0.597261,0.481707,0.369208,0.324248,0.277143,0.357566"
123,stim_0123.png,stim_0123.png,-0.0875,-0.131816,20,0.15,3,Trend_Down,Big,11,0,0,"0.000000,0.052632,0.105263,0.157895,0.210526,0.263158,0.315789,0.368421,0.421053,0.473684,0.526316,0.578947,0.631579,0.684211,0.736842,0.789474,0.842105,0.894737,0.947368,1.000000","0.601941,0.577935,0.407124,0.573912,0.668765,0.645140,0.382651,0.490094,0.431957,0.499578,0.491245,0.617361,0.384376,0.413232,0.569568,0.510255,0.424916,0.492044,0.325985,0.491920"
124,stim_0124.png,stim_0124.png,-0.0875,-0.123755,22,0.15,0,Trend_Down,Big,11,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.342514,0.384032,0.606019,0.719663,0.785408,0.736188,0.360422,0.461892,0.730692,0.438113,0.376464,0.464289,0.278029,0.408019,0.630425,0.462210,0.570103,0.648866,0.276391,0.512157,0.580384,0.227721"
125,stim_0125.png,stim_0125.png,-0.0875,-0.18628,22,0.15,1,Trend_Down,Big,11,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.633229,0.541765,0.497334,0.514350,0.295895,0.151361,0.890456,0.847643,0.703005,0.512354,0.836381,0.206398,0.654769,0.509583,0.387820,0.535188,0.265352,0.415080,0.414292,0.381668,0.397926,0.408147"
126,stim_0126.png,stim_0126.png,-0.0875,-0.219769,22,0.15,2,Trend_Down,Big,11,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.579360,0.676432,0.510195,0.504996,0.622944,0.808519,0.512311,0.416628,0.338808,0.484176,0.497119,0.399537,0.520091,0.582036,0.387246,0.838299,0.493908,0.517888,0.229814,0.548406,0.160984,0.370302"
127,stim_0127.png,stim_0127.png,-0.0875,-0.159019,22,0.15,3,Trend_Down,Big,11,0,0,"0.000000,0.047619,0.095238,0.142857,0.190476,0.238095,0.285714,0.333333,0.380952,0.428571,0.476190,0.523810,0.571429,0.619048,0.666667,0.714286,0.761905,0.809524,0.857143,0.904762,0.952381,1.000000","0.560020,0.600486,0.460100,0.663721,0.641109,0.568789,0.450288,0.492855,0.373635,0.501702,0.568696,0.600855,0.573456,0.551953,0.228513,0.521944,0.498479,0.394950,0.238872,0.556595,0.740694,0.212290"
128,stim_0128.png,stim_0128.png,0.0875,0.131986,8,0.15,0,Trend_Up,Small,11,0,2,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.354752,0.416663,0.428539,0.685724,0.603199,0.457468,0.614717,0.438938"
129,stim_0129.png,stim_0129.png,0.0875,0.354488,8,0.15,1,Trend_Up,Small,11,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.139194,0.294806,0.601990,0.633547,0.633457,0.500120,0.685128,0.511758"
130,stim_0130.png,stim_0130.png,0.0875,0.124134,8,0.15,2,Trend_Up,Small,11,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.221218,0.561556,0.558021,0.629707,0.455774,0.671504,0.318066,0.584153"
131,stim_0131.png,stim_0131.png,0.0875,0.247434,8,0.15,3,Trend_Up,Small,11,0,0,"0.000000,0.142857,0.285714,0.428571,0.571429,0.714286,0.857143,1.000000","0.408737,0.289685,0.539735,0.478036,0.612405,0.433921,0.600244,0.637236"
132,stim_0132.png,stim_0132.png,0.0875,0.085086,10,0.15,0,Trend_Up,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.726624,0.330962,0.455399,0.512190,0.225845,0.384115,0.719041,0.485831,0.477329,0.682663"
133,stim_0133.png,stim_0133.png,0.0875,0.103905,10,0.15,1,Trend_Up,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.348315,0.497997,0.329127,0.633238,0.552498,0.700598,0.528423,0.353282,0.468687,0.587834"
134,stim_0134.png,stim_0134.png,0.0875,0.262899,10,0.15,2,Trend_Up,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.355695,0.477756,0.490681,0.199953,0.736377,0.553999,0.359254,0.390624,0.675417,0.760244"
135,stim_0135.png,stim_0135.png,0.0875,0.352505,10,0.15,3,Trend_Up,Small,11,0,0,"0.000000,0.111111,0.222222,0.333333,0.444444,0.555556,0.666667,0.777778,0.888889,1.000000","0.247721,0.421321,0.264064,0.588692,0.608976,0.460820,0.454853,0.654073,0.727188,0.572292"
136,stim_0136.png,stim_0136.png,0.0875,0.148173,12,0.15,0,Trend_Up,Small,11,0,2,"0.000000,0.090909,0.181818,0.272727,0.363636,0.454545,0.545455,0.636364,0.727273,0.818182,0.909091,1.000000","0.342447,0.272476,0.307543,0.791542,0.479634,0.783879,0.476208,0.486260,0.747838,0.279669,0.292199,0.740305"
